transaction_id,account_id,customer_id,timestamp,channel,mcc,business_type,country,txn_country,device_id,amount,hour,dayofweek,is_weekend,is_fraud,fraud_type
T410166,A200509,C100485,2025-01-04 23:51:58,ACH,4814-Telecom,Non-profit,IN,IN,D300382,305.5,23,5,1,0,
T401702,A200379,C100042,2025-01-05 00:54:45,ACH,5999-MiscRetail,Retail,MX,MX,D300186,148.2,0,6,1,0,
T407542,A200522,C100257,2025-01-05 01:56:30,Card,7399-BusinessServices,Services,MX,MX,D300094,256.28,1,6,1,0,
T400718,A200039,C100048,2025-01-05 01:57:19,Card,5814-FastFood,SaaS,CN,CN,D300262,378.87,1,6,1,0,
T404200,A200510,C100155,2025-01-05 02:01:26,ACH,5814-FastFood,Non-profit,CN,CN,D300031,195.83,2,6,1,0,
T405720,A200239,C100314,2025-01-05 02:39:33,EFT,5732-Electronics,Contractor,PK,PK,D300018,1880.75,2,6,1,0,
T407190,A200616,C100383,2025-01-05 04:27:58,EFT,5814-FastFood,E-commerce,DE,DE,D300067,109.58,4,6,1,0,
T409327,A200405,C100275,2025-01-05 05:03:38,Card,5999-MiscRetail,Non-profit,IN,GB,D300067,314.91,5,6,1,0,
T403246,A200619,C100424,2025-01-05 05:08:15,Card,5732-Electronics,Contractor,MX,MX,D300424,805.58,5,6,1,0,
T408368,A200439,C100483,2025-01-05 05:35:58,Wire,5812-Restaurants,Non-profit,GB,GB,D300377,778.78,5,6,1,0,
T403363,A200068,C100136,2025-01-05 06:18:25,Interac,5814-FastFood,SaaS,GB,GB,D300616,78.38,6,6,1,0,
T403907,A200195,C100081,2025-01-05 08:33:36,EFT,5812-Restaurants,Restaurant,ES,ES,D300083,35.25,8,6,1,0,
T410405,A200688,C100048,2025-01-05 08:55:57,ACH,5942-Books,SaaS,CN,CN,D300704,278.91,8,6,1,0,
T403823,A200197,C100280,2025-01-05 09:15:55,EFT,4899-Utilities,SaaS,MX,MX,D300187,247.17,9,6,1,0,
T405251,A200699,C100410,2025-01-05 09:28:42,Interac,5942-Books,Wholesale,DE,DE,D300208,2417.46,9,6,1,0,
T402468,A200604,C100020,2025-01-05 09:39:15,ACH,4814-Telecom,Non-profit,ES,ES,D300341,56.59,9,6,1,0,
T401120,A200240,C100488,2025-01-05 09:54:54,Wire,5411-Grocery,SaaS,GB,GB,D300646,803.39,9,6,1,0,
T402287,A200117,C100333,2025-01-05 11:26:59,Card,5995-Pets,E-commerce,FR,FR,D300078,97.72,11,6,1,0,
T402325,A200053,C100069,2025-01-05 12:15:42,Card,4899-Utilities,Restaurant,PK,PK,D300796,105.0,12,6,1,0,
T403715,A200087,C100063,2025-01-05 12:31:28,EFT,5995-Pets,Services,CN,CN,D300185,490.0,12,6,1,0,
T401769,A200056,C100311,2025-01-05 12:47:32,Card,5814-FastFood,E-commerce,PK,PK,D300673,107.9,12,6,1,0,
T411713,A200400,C100332,2025-01-05 12:48:37,EFT,7399-BusinessServices,Contractor,US,US,D300365,1557.2,12,6,1,0,
T404695,A200023,C100069,2025-01-05 13:41:31,ACH,5732-Electronics,Restaurant,PK,PK,D300796,7.36,13,6,1,0,
T402002,A200046,C100476,2025-01-05 13:46:53,Card,5995-Pets,Retail,PH,PH,D300021,70.75,13,6,1,0,
T401870,A200527,C100215,2025-01-05 14:22:41,Card,5732-Electronics,Services,ES,IN,D300046,580.23,14,6,1,0,
T400740,A200443,C100272,2025-01-05 14:58:03,ACH,5942-Books,Non-profit,CA,CA,D300578,132.04,14,6,1,0,
T404157,A200040,C100063,2025-01-05 15:00:07,EFT,5812-Restaurants,Services,CN,CN,D300385,216.83,15,6,1,0,
T407499,A200228,C100161,2025-01-05 15:05:26,Card,4111-Transport,E-commerce,DE,DE,D300394,1.0,15,6,1,0,
T406484,A200297,C100295,2025-01-05 15:35:20,ACH,7399-BusinessServices,SaaS,DE,DE,D300107,155.83,15,6,1,0,
T409995,A200555,C100424,2025-01-05 16:19:47,EFT,4899-Utilities,Contractor,MX,MX,D300523,214.39,16,6,1,0,
T403274,A200139,C100014,2025-01-05 16:45:07,Card,5999-MiscRetail,Retail,PH,PH,D300235,118.98,16,6,1,0,
T407887,A200696,C100145,2025-01-05 17:46:31,Interac,5942-Books,SaaS,CA,CA,D300607,108.38,17,6,1,0,
T408732,A200427,C100152,2025-01-05 18:36:28,Interac,5999-MiscRetail,Retail,PH,PH,D300238,3.86,18,6,1,0,
T404858,A200077,C100291,2025-01-05 19:00:55,Interac,5814-FastFood,SaaS,GB,GB,D300339,1.0,19,6,1,0,
T409400,A200559,C100182,2025-01-05 19:18:54,Wire,5999-MiscRetail,Retail,DE,DE,D300149,1340.47,19,6,1,0,
T406266,A200224,C100378,2025-01-05 19:33:22,ACH,5812-Restaurants,Contractor,MX,MX,D300469,459.66,19,6,1,0,
T411047,A200617,C100487,2025-01-05 19:46:47,ACH,7399-BusinessServices,E-commerce,PH,PH,D300153,121.4,19,6,1,0,
T407016,A200325,C100458,2025-01-05 19:48:01,EFT,7399-BusinessServices,Contractor,CA,CA,D300523,813.58,19,6,1,0,
T411918,A200167,C100499,2025-01-05 20:03:53,EFT,5411-Grocery,Non-profit,US,US,D300427,127.86,20,6,1,0,
T403327,A200474,C100104,2025-01-05 20:05:56,Card,4899-Utilities,E-commerce,CN,CN,D300581,145.47,20,6,1,0,
T403442,A200580,C100130,2025-01-05 20:06:43,Wire,5732-Electronics,Wholesale,PH,PH,D300215,2466.97,20,6,1,0,
T402218,A200414,C100081,2025-01-05 20:57:45,Card,4111-Transport,Restaurant,ES,ES,D300270,69.14,20,6,1,0,
T407964,A200051,C100318,2025-01-05 21:55:09,Interac,5995-Pets,Retail,GB,GB,D300353,1.0,21,6,1,0,
T409944,A200633,C100073,2025-01-05 21:55:47,ACH,4899-Utilities,Services,DE,PH,D300578,407.44,21,6,1,0,
T401927,A200583,C100385,2025-01-05 21:57:06,EFT,5999-MiscRetail,Restaurant,ES,CA,D300634,75.32,21,6,1,0,
T406929,A200345,C100293,2025-01-06 01:10:14,ACH,7399-BusinessServices,Wholesale,ES,ES,D300123,2078.86,1,0,0,0,
T401218,A200555,C100424,2025-01-06 01:27:20,EFT,5812-Restaurants,Contractor,MX,MX,D300533,1427.41,1,0,0,0,
T407028,A200579,C100132,2025-01-06 01:49:20,EFT,4111-Transport,Non-profit,IN,IN,D300273,342.5,1,0,0,0,
T409664,A200543,C100251,2025-01-06 02:10:01,EFT,7399-BusinessServices,Non-profit,DE,DE,D300133,83.98,2,0,0,0,
T409422,A200602,C100241,2025-01-06 02:16:52,Card,7399-BusinessServices,Contractor,DE,DE,D300244,932.34,2,0,0,0,
T401902,A200099,C100430,2025-01-06 02:40:31,Card,5995-Pets,Restaurant,NG,NG,D300409,35.0,2,0,0,0,
T411051,A200165,C100181,2025-01-06 03:01:34,Wire,4111-Transport,Non-profit,CA,CA,D300385,1535.08,3,0,0,0,
T401610,A200237,C100270,2025-01-06 03:14:12,ACH,5814-FastFood,Services,PH,PH,D300400,299.49,3,0,0,0,
T403207,A200596,C100358,2025-01-06 03:23:06,Card,5732-Electronics,Non-profit,DE,DE,D300518,268.46,3,0,0,0,
T401389,A200018,C100238,2025-01-06 03:26:14,Card,5999-MiscRetail,Restaurant,PH,PH,D300121,46.23,3,0,0,0,
T406382,A200177,C100132,2025-01-06 03:28:27,ACH,4899-Utilities,Non-profit,IN,IN,D300456,121.03,3,0,0,0,
T403925,A200269,C100262,2025-01-06 04:03:59,EFT,4899-Utilities,Restaurant,CN,CN,D300110,52.59,4,0,0,0,
T408741,A200569,C100416,2025-01-06 05:21:25,Card,4111-Transport,Contractor,ES,ES,D300510,519.02,5,0,0,0,
T401420,A200618,C100036,2025-01-06 05:28:07,ACH,5942-Books,Wholesale,MX,MX,D300286,796.32,5,0,0,0,
T404638,A200483,C100425,2025-01-06 05:59:25,Interac,5411-Grocery,E-commerce,NG,NG,D300455,259.55,5,0,0,0,
T400145,A200478,C100427,2025-01-06 06:02:06,ACH,4899-Utilities,Contractor,ES,ES,D300066,155.54,6,0,0,0,
T401060,A200105,C100323,2025-01-06 06:02:25,Card,4899-Utilities,E-commerce,CN,CN,D300183,196.53,6,0,0,0,
T407736,A200484,C100480,2025-01-06 06:36:50,Wire,4814-Telecom,Retail,CN,CN,D300736,210.26,6,0,0,0,
T403206,A200699,C100410,2025-01-06 06:48:09,ACH,5942-Books,Wholesale,DE,DE,D300009,1644.15,6,0,0,0,
T400467,A200358,C100303,2025-01-06 07:06:02,Card,5942-Books,Services,PK,PK,D300190,372.4,7,0,0,0,
T406255,A200280,C100074,2025-01-06 08:35:43,EFT,5411-Grocery,Contractor,MX,MX,D300299,1143.74,8,0,0,0,
T407221,A200537,C100373,2025-01-06 09:29:25,Card,7399-BusinessServices,Non-profit,DE,DE,D300226,377.22,9,0,0,0,
T407273,A200081,C100178,2025-01-06 09:36:11,Card,5995-Pets,SaaS,US,US,D300369,182.24,9,0,0,0,
T411932,A200046,C100476,2025-01-06 09:52:17,ACH,4814-Telecom,Retail,PH,PH,D300021,58.02,9,0,0,0,
T403231,A200656,C100096,2025-01-06 10:15:54,Wire,5942-Books,E-commerce,FR,FR,D300184,662.21,10,0,0,0,
T402164,A200049,C100301,2025-01-06 10:30:11,Interac,5812-Restaurants,Services,US,US,D300533,581.36,10,0,0,0,
T408894,A200045,C100241,2025-01-06 10:31:01,EFT,5814-FastFood,Contractor,DE,DE,D300726,895.43,10,0,0,0,
T403042,A200167,C100499,2025-01-06 11:31:48,EFT,5999-MiscRetail,Non-profit,US,US,D300427,241.35,11,0,0,0,
T408421,A200251,C100200,2025-01-06 12:07:51,Card,5942-Books,Contractor,PH,PH,D300139,502.08,12,0,0,0,
T402092,A200305,C100407,2025-01-06 12:20:47,ACH,4814-Telecom,Services,US,US,D300291,422.33,12,0,0,0,
T408171,A200058,C100322,2025-01-06 12:26:12,Wire,4111-Transport,Services,FR,NG,D300068,273.1,12,0,0,0,
T401720,A200563,C100096,2025-01-06 12:32:10,Card,5411-Grocery,E-commerce,FR,FR,D300184,133.2,12,0,0,0,
T408390,A200500,C100297,2025-01-06 12:59:26,ACH,4899-Utilities,Restaurant,DE,DE,D300000,47.16,12,0,0,0,
T405964,A200384,C100223,2025-01-06 13:34:39,ACH,5814-FastFood,E-commerce,PH,PH,D300224,109.4,13,0,0,0,
T411726,A200491,C100345,2025-01-06 14:08:48,ACH,5732-Electronics,SaaS,US,US,D300656,147.74,14,0,0,0,
T411081,A200582,C100294,2025-01-06 14:12:23,EFT,5411-Grocery,Services,MX,MX,D300136,34.16,14,0,0,0,
T404257,A200654,C100457,2025-01-06 14:34:56,ACH,4111-Transport,Non-profit,CA,CA,D300261,128.8,14,0,0,0,
T400255,A200467,C100077,2025-01-06 15:00:24,ACH,5942-Books,SaaS,IN,IN,D300452,1.0,15,0,0,0,
T401469,A200354,C100401,2025-01-06 15:28:30,ACH,5812-Restaurants,E-commerce,CN,CN,D300623,1.0,15,0,0,0,
T403099,A200497,C100448,2025-01-06 15:49:32,Wire,5995-Pets,Contractor,IN,IN,D300135,1931.25,15,0,0,0,
T410670,A200269,C100262,2025-01-06 16:33:01,Card,7399-BusinessServices,Restaurant,CN,CN,D300345,50.66,16,0,0,0,
T404594,A200460,C100283,2025-01-06 16:33:29,EFT,5732-Electronics,Retail,US,US,D300058,105.75,16,0,0,0,
T410973,A200393,C100254,2025-01-06 16:56:05,EFT,5732-Electronics,Restaurant,IN,PK,D300163,54.46,16,0,0,0,
T402648,A200231,C100394,2025-01-06 17:24:00,ACH,4814-Telecom,Retail,ES,ES,D300203,43.22,17,0,0,0,
T401517,A200357,C100230,2025-01-06 17:46:07,ACH,5411-Grocery,E-commerce,ES,ES,D300254,113.15,17,0,0,0,
T400624,A200239,C100314,2025-01-06 17:55:59,ACH,5732-Electronics,Contractor,PK,PK,D300643,1200.47,17,0,0,0,
T407448,A200617,C100487,2025-01-06 18:13:06,EFT,5411-Grocery,E-commerce,PH,PH,D300240,68.2,18,0,0,0,
T403152,A200582,C100294,2025-01-06 18:20:08,ACH,4899-Utilities,Services,MX,DE,D300136,554.03,18,0,0,0,
T411357,A200340,C100007,2025-01-06 18:40:33,ACH,5999-MiscRetail,E-commerce,ES,ES,D300014,166.97,18,0,0,0,
T400578,A200007,C100052,2025-01-06 18:58:25,EFT,5814-FastFood,Non-profit,CA,CA,D300160,65.67,18,0,0,0,
T406917,A200391,C100036,2025-01-06 19:18:29,ACH,5942-Books,Wholesale,MX,MX,D300286,2095.89,19,0,0,0,
T401633,A200225,C100481,2025-01-06 19:19:14,Card,5942-Books,Retail,CA,CA,D300355,13.85,19,0,0,0,
T409857,A200000,C100450,2025-01-06 19:31:46,ACH,4111-Transport,E-commerce,CN,CN,D300697,191.33,19,0,0,0,
T404093,A200054,C100394,2025-01-06 19:38:47,EFT,5411-Grocery,Retail,ES,ES,D300006,31.78,19,0,0,0,
T409297,A200053,C100069,2025-01-06 19:59:12,Interac,5995-Pets,Restaurant,PK,PK,D300618,14.36,19,0,0,0,
T406849,A200672,C100222,2025-01-06 20:01:40,ACH,7399-BusinessServices,Wholesale,MX,MX,D300262,1394.93,20,0,0,0,
T403428,A200415,C100062,2025-01-06 20:21:22,Card,5999-MiscRetail,Retail,FR,FR,D300398,59.2,20,0,0,0,
T403616,A200066,C100432,2025-01-06 21:16:35,RTP,4899-Utilities,E-commerce,IN,IN,D300195,628.59,21,0,0,0,
T410117,A200024,C100485,2025-01-06 22:07:15,Card,4899-Utilities,Non-profit,IN,IN,D300382,300.87,22,0,0,0,
T404499,A200364,C100387,2025-01-06 22:20:54,Card,5814-FastFood,Wholesale,PK,PK,D300419,629.75,22,0,0,0,
T406672,A200311,C100080,2025-01-06 23:25:12,Interac,5999-MiscRetail,Services,DE,CA,D300353,288.76,23,0,0,0,
T405112,A200373,C100283,2025-01-07 02:10:06,Card,5814-FastFood,Retail,US,US,D300058,126.13,2,1,0,0,
T409605,A200501,C100494,2025-01-07 02:21:53,Card,4111-Transport,Non-profit,CN,CN,D300245,152.79,2,1,0,0,
T410273,A200297,C100295,2025-01-07 02:39:06,Wire,7399-BusinessServices,SaaS,DE,DE,D300415,1041.44,2,1,0,0,
T403002,A200655,C100241,2025-01-07 02:55:04,Interac,7399-BusinessServices,Contractor,DE,DE,D300017,389.44,2,1,0,0,
T410431,A200551,C100111,2025-01-07 03:22:54,Interac,7399-BusinessServices,Services,MX,FR,D300514,769.09,3,1,0,0,
T408471,A200449,C100355,2025-01-07 03:46:27,EFT,5995-Pets,Wholesale,GB,GB,D300085,5015.06,3,1,0,0,
T405771,A200016,C100393,2025-01-07 04:22:45,Card,5942-Books,E-commerce,PH,PH,D300512,115.06,4,1,0,0,
T411791,A200185,C100276,2025-01-07 05:01:03,ACH,5411-Grocery,Retail,MX,MX,D300075,161.81,5,1,0,0,
T402302,A200527,C100215,2025-01-07 05:21:31,EFT,4899-Utilities,Services,ES,ES,D300715,355.62,5,1,0,0,
T403277,A200566,C100061,2025-01-07 05:32:40,Interac,5942-Books,Contractor,GB,GB,D300305,621.56,5,1,0,0,
T406634,A200516,C100006,2025-01-07 06:11:11,ACH,5995-Pets,Non-profit,DE,DE,D300494,268.08,6,1,0,0,
T404984,A200083,C100115,2025-01-07 06:51:32,EFT,5812-Restaurants,Services,GB,GB,D300684,575.37,6,1,0,0,
T407336,A200028,C100217,2025-01-07 07:21:00,Card,5732-Electronics,Wholesale,CA,CA,D300071,1639.21,7,1,0,0,
T404073,A200368,C100126,2025-01-07 07:22:51,Wire,7399-BusinessServices,Retail,CN,CN,D300045,270.81,7,1,0,0,
T410502,A200657,C100163,2025-01-07 08:06:11,Wire,4111-Transport,Services,PH,PH,D300782,1142.68,8,1,0,0,
T405767,A200110,C100486,2025-01-07 09:59:48,EFT,5995-Pets,Contractor,PK,PK,D300203,801.86,9,1,0,0,
T401109,A200502,C100059,2025-01-07 11:20:37,Card,5995-Pets,Services,NG,NG,D300252,341.75,11,1,0,0,
T400500,A200305,C100407,2025-01-07 11:38:36,ACH,7399-BusinessServices,Services,US,US,D300291,37.41,11,1,0,0,
T408931,A200042,C100069,2025-01-07 11:53:07,EFT,5411-Grocery,Restaurant,PK,PK,D300796,53.55,11,1,0,0,
T411948,A200020,C100152,2025-01-07 12:33:44,ACH,5999-MiscRetail,Retail,PH,PH,D300697,114.86,12,1,0,0,
T405510,A200332,C100460,2025-01-07 13:25:49,Interac,4111-Transport,Contractor,GB,GB,D300146,23.35,13,1,0,0,
T411751,A200435,C100054,2025-01-07 13:52:47,Wire,5411-Grocery,Services,DE,DE,D300209,1299.35,13,1,0,0,
T409196,A200481,C100060,2025-01-07 16:03:12,Interac,7399-BusinessServices,Restaurant,GB,US,D300396,133.86,16,1,0,0,
T405873,A200062,C100396,2025-01-07 16:50:40,EFT,5814-FastFood,E-commerce,MX,MX,D300257,197.14,16,1,0,0,
T406129,A200650,C100383,2025-01-07 16:56:47,EFT,5942-Books,E-commerce,DE,DE,D300740,178.24,16,1,0,0,
T410676,A200336,C100012,2025-01-07 19:15:01,EFT,4814-Telecom,Non-profit,NG,FR,D300274,46.05,19,1,0,0,
T406295,A200671,C100272,2025-01-07 19:16:13,Interac,5812-Restaurants,Non-profit,CA,IN,D300132,130.55,19,1,0,0,
T405777,A200039,C100048,2025-01-07 19:35:16,EFT,5995-Pets,SaaS,CN,CN,D300065,173.64,19,1,0,0,
T410711,A200217,C100199,2025-01-07 20:22:23,EFT,5732-Electronics,Restaurant,FR,FR,D300059,86.46,20,1,0,0,
T408042,A200150,C100062,2025-01-07 20:25:04,ACH,5732-Electronics,Retail,FR,FR,D300398,109.5,20,1,0,0,
T408273,A200164,C100234,2025-01-07 21:02:55,Interac,5995-Pets,Contractor,GB,GB,D300429,95.43,21,1,0,0,
T400761,A200448,C100423,2025-01-07 21:21:34,ACH,5411-Grocery,Services,DE,MX,D300037,311.07,21,1,0,0,
T403534,A200037,C100027,2025-01-07 22:19:49,ACH,5814-FastFood,SaaS,IN,PH,D300527,1.0,22,1,0,0,
T400974,A200418,C100405,2025-01-07 22:23:47,ACH,4814-Telecom,Services,ES,ES,D300228,328.59,22,1,0,0,
T408237,A200545,C100107,2025-01-07 22:34:28,ACH,7399-BusinessServices,Contractor,PK,CN,D300067,2469.67,22,1,0,0,
T407083,A200032,C100056,2025-01-07 22:53:42,Interac,4814-Telecom,E-commerce,NG,NG,D300561,76.7,22,1,0,0,
T403739,A200483,C100425,2025-01-07 23:09:31,EFT,4899-Utilities,E-commerce,NG,NG,D300348,149.82,23,1,0,0,
T408903,A200111,C100244,2025-01-07 23:48:56,EFT,5411-Grocery,Restaurant,PH,PH,D300711,81.56,23,1,0,0,
T411728,A200603,C100242,2025-01-08 00:02:29,Card,5942-Books,E-commerce,CN,CN,D300314,162.97,0,2,0,0,
T405356,A200339,C100355,2025-01-08 01:12:16,Interac,5732-Electronics,Wholesale,GB,GB,D300085,1563.57,1,2,0,0,
T407782,A200618,C100036,2025-01-08 01:15:39,EFT,4814-Telecom,Wholesale,MX,MX,D300286,2032.38,1,2,0,0,
T409529,A200026,C100335,2025-01-08 04:08:22,Card,4899-Utilities,E-commerce,GB,GB,D300466,143.55,4,2,0,0,
T406547,A200338,C100358,2025-01-08 04:12:46,Card,7399-BusinessServices,Non-profit,DE,DE,D300207,313.16,4,2,0,0,
T403136,A200591,C100193,2025-01-08 05:22:41,Card,4814-Telecom,E-commerce,GB,GB,D300285,190.84,5,2,0,0,
T400683,A200370,C100073,2025-01-08 05:24:56,EFT,4899-Utilities,Services,DE,DE,D300364,1.0,5,2,0,0,
T403798,A200509,C100485,2025-01-08 05:54:14,Interac,5814-FastFood,Non-profit,IN,IN,D300382,255.11,5,2,0,0,
T411528,A200061,C100232,2025-01-08 05:58:14,Card,5942-Books,Non-profit,PH,PH,D300138,224.1,5,2,0,0,
T408277,A200361,C100375,2025-01-08 06:12:03,EFT,4111-Transport,Services,CN,CN,D300587,550.8,6,2,0,0,
T400975,A200048,C100178,2025-01-08 06:18:36,Wire,5411-Grocery,SaaS,US,US,D300369,1802.24,6,2,0,0,
T404153,A200546,C100165,2025-01-08 07:23:07,Card,4111-Transport,E-commerce,PH,PH,D300519,92.02,7,2,0,0,
T407018,A200003,C100094,2025-01-08 07:33:49,ACH,5812-Restaurants,Contractor,CN,CN,D300051,739.92,7,2,0,0,
T404975,A200489,C100095,2025-01-08 07:46:56,Interac,5999-MiscRetail,Wholesale,MX,MX,D300419,2772.17,7,2,0,0,
T402606,A200358,C100303,2025-01-08 08:10:38,Interac,5411-Grocery,Services,PK,PK,D300190,426.57,8,2,0,0,
T407288,A200694,C100069,2025-01-08 08:26:47,Wire,5995-Pets,Restaurant,PK,PK,D300253,560.98,8,2,0,0,
T409600,A200032,C100056,2025-01-08 09:04:59,EFT,7399-BusinessServices,E-commerce,NG,NG,D300024,1.0,9,2,0,0,
T404959,A200153,C100252,2025-01-08 09:09:34,EFT,5732-Electronics,Services,FR,FR,D300644,1.0,9,2,0,0,
T405950,A200483,C100425,2025-01-08 09:14:21,ACH,4111-Transport,E-commerce,NG,NG,D300348,142.51,9,2,0,0,
T400047,A200009,C100022,2025-01-08 10:19:24,Card,5732-Electronics,Wholesale,CA,CA,D300585,1992.02,10,2,0,0,
T410488,A200036,C100349,2025-01-08 10:36:42,EFT,5995-Pets,Wholesale,CA,CA,D300044,4399.44,10,2,0,0,
T406083,A200580,C100130,2025-01-08 10:51:21,Card,5999-MiscRetail,Wholesale,PH,MX,D300716,2430.29,10,2,0,0,
T411118,A200220,C100228,2025-01-08 11:01:57,Interac,4814-Telecom,E-commerce,CA,CA,D300318,1.0,11,2,0,0,
T400114,A200446,C100184,2025-01-08 11:14:15,ACH,4814-Telecom,Contractor,PK,PK,D300180,1368.85,11,2,0,0,
T402400,A200014,C100348,2025-01-08 11:18:40,Card,4814-Telecom,E-commerce,CN,CN,D300015,65.95,11,2,0,0,
T406172,A200628,C100326,2025-01-08 11:36:35,ACH,5732-Electronics,Services,CA,IN,D300620,466.49,11,2,0,0,
T401565,A200686,C100420,2025-01-08 11:51:42,ACH,5411-Grocery,Contractor,ES,ES,D300091,1398.63,11,2,0,0,
T403855,A200553,C100146,2025-01-08 12:10:39,ACH,5732-Electronics,Services,CN,CN,D300014,466.9,12,2,0,0,
T402066,A200656,C100096,2025-01-08 12:11:53,Wire,5411-Grocery,E-commerce,FR,FR,D300145,837.47,12,2,0,0,
T406119,A200670,C100207,2025-01-08 12:24:30,Wire,4899-Utilities,Non-profit,NG,NG,D300315,326.85,12,2,0,0,
T400031,A200459,C100029,2025-01-08 13:20:59,ACH,5999-MiscRetail,Retail,PH,PH,D300772,27.59,13,2,0,0,
T401510,A200299,C100136,2025-01-08 13:46:59,EFT,5732-Electronics,SaaS,GB,GB,D300651,371.52,13,2,0,0,
T400383,A200173,C100158,2025-01-08 14:11:13,EFT,4111-Transport,Retail,FR,FR,D300325,9819.33,14,2,0,1,structuring
T405935,A200031,C100369,2025-01-08 14:25:14,Wire,5732-Electronics,E-commerce,CN,CN,D300334,623.51,14,2,0,0,
T404144,A200644,C100065,2025-01-08 14:42:45,EFT,4899-Utilities,Restaurant,US,US,D300594,112.87,14,2,0,0,
T409812,A200225,C100481,2025-01-08 14:55:58,ACH,4899-Utilities,Retail,CA,CA,D300355,102.41,14,2,0,0,
T408475,A200188,C100454,2025-01-08 15:09:15,Interac,4111-Transport,Non-profit,CA,CA,D300795,406.05,15,2,0,0,
T410801,A200165,C100181,2025-01-08 15:15:09,Card,5942-Books,Non-profit,CA,CA,D300115,192.44,15,2,0,0,
T401938,A200268,C100019,2025-01-08 15:48:02,Interac,4899-Utilities,Retail,MX,CA,D300755,55.0,15,2,0,0,
T409273,A200537,C100373,2025-01-08 16:08:29,EFT,5411-Grocery,Non-profit,DE,PH,D300226,155.79,16,2,0,0,
T401141,A200604,C100020,2025-01-08 18:01:36,Card,5814-FastFood,Non-profit,ES,ES,D300792,246.64,18,2,0,0,
T410282,A200367,C100488,2025-01-08 18:59:59,Card,4111-Transport,SaaS,GB,GB,D300441,475.54,18,2,0,0,
T408399,A200245,C100098,2025-01-08 22:10:17,ACH,5995-Pets,SaaS,GB,GB,D300598,247.4,22,2,0,0,
T404117,A200323,C100204,2025-01-08 22:28:43,EFT,4899-Utilities,Non-profit,MX,MX,D300396,144.28,22,2,0,0,
T400088,A200350,C100440,2025-01-08 22:53:42,Card,5732-Electronics,Restaurant,GB,GB,D300265,32.16,22,2,0,0,
T405175,A200016,C100393,2025-01-08 22:59:57,EFT,5411-Grocery,E-commerce,PH,PH,D300512,37.24,22,2,0,0,
T401737,A200511,C100471,2025-01-08 23:03:13,ACH,5814-FastFood,Wholesale,PK,PK,D300118,365.87,23,2,0,0,
T402737,A200189,C100261,2025-01-08 23:28:40,Card,5411-Grocery,Restaurant,PK,PK,D300697,1.0,23,2,0,0,
T402410,A200555,C100424,2025-01-08 23:31:49,ACH,4899-Utilities,Contractor,MX,MX,D300523,566.8,23,2,0,0,
T409775,A200357,C100230,2025-01-08 23:44:31,Card,4814-Telecom,E-commerce,ES,ES,D300254,60.81,23,2,0,0,
T410313,A200274,C100470,2025-01-09 00:24:07,Interac,5814-FastFood,Restaurant,NG,NG,D300695,43.16,0,3,0,0,
T411273,A200214,C100227,2025-01-09 00:39:24,Card,5814-FastFood,Wholesale,DE,DE,D300155,1800.8,0,3,0,0,
T409878,A200186,C100388,2025-01-09 00:44:15,EFT,5942-Books,Restaurant,IN,IN,D300223,1.0,0,3,0,0,
T403611,A200475,C100360,2025-01-09 01:04:46,ACH,5814-FastFood,Non-profit,US,US,D300258,59.25,1,3,0,0,
T400507,A200058,C100322,2025-01-09 01:22:40,Card,4899-Utilities,Services,FR,FR,D300624,344.21,1,3,0,0,
T406656,A200125,C100384,2025-01-09 02:31:24,EFT,4899-Utilities,Restaurant,MX,MX,D300757,1.0,2,3,0,0,
T401993,A200629,C100453,2025-01-09 02:32:43,Interac,5999-MiscRetail,Restaurant,MX,MX,D300619,19.27,2,3,0,0,
T411075,A200649,C100052,2025-01-09 02:42:47,Card,7399-BusinessServices,Non-profit,CA,CA,D300132,184.88,2,3,0,0,
T411361,A200343,C100007,2025-01-09 03:03:28,ACH,5732-Electronics,E-commerce,ES,ES,D300052,172.22,3,3,0,0,
T411814,A200670,C100207,2025-01-09 03:12:38,Wire,5999-MiscRetail,Non-profit,NG,NG,D300315,762.03,3,3,0,0,
T406252,A200477,C100088,2025-01-09 03:31:47,Card,5411-Grocery,Services,FR,FR,D300234,191.14,3,3,0,0,
T406734,A200684,C100472,2025-01-09 03:49:44,ACH,5411-Grocery,Contractor,MX,MX,D300169,1243.18,3,3,0,0,
T401212,A200373,C100283,2025-01-09 03:52:25,Card,5942-Books,Retail,US,US,D300746,50.15,3,3,0,0,
T404031,A200558,C100046,2025-01-09 04:45:55,ACH,4814-Telecom,SaaS,MX,MX,D300311,1.0,4,3,0,0,
T406979,A200672,C100222,2025-01-09 04:55:43,EFT,5812-Restaurants,Wholesale,MX,MX,D300262,1.0,4,3,0,0,
T406805,A200207,C100306,2025-01-09 05:09:43,Wire,7399-BusinessServices,Contractor,GB,GB,D300739,1662.61,5,3,0,0,
T401255,A200235,C100209,2025-01-09 05:35:50,ACH,4899-Utilities,Wholesale,NG,NG,D300385,3300.43,5,3,0,0,
T409453,A200060,C100050,2025-01-09 05:44:56,Interac,4111-Transport,E-commerce,GB,GB,D300194,61.77,5,3,0,0,
T408255,A200258,C100306,2025-01-09 07:22:19,Wire,5995-Pets,Contractor,GB,GB,D300146,3191.86,7,3,0,0,
T408416,A200533,C100161,2025-01-09 07:36:13,EFT,4111-Transport,E-commerce,DE,DE,D300419,16.18,7,3,0,0,
